X,Y,Employee_t
-8898906.25,4472907.816,cns19
-8898977.406,4472832.908,cns20
-8898487.067,4474208.634,cns04
-8898492.436,4473989.513,cns04
-8898647.874,4474080.41,cns05
-8898845.537,4474037.068,cns05
-8898685.104,4473967.18,cns05
-8898698.356,4474040.237,cns06
-8898795.81,4473979.756,cns07
-8898513.364,4474033.104,cns07
-8898617.373,4473944.423,cns07
-8898652.731,4474186.66,cns07
-8898630.098,4474011.205,cns07
-8898685.385,4474319.423,cns08
-8898760.256,4474166.371,cns09
-8898769.557,4474046.209,cns10
-8898829.955,4474182.101,cns11
-8898611.605,4474127.811,cns12
-8898697.972,4474131.356,cns12
-8898844.165,4473965.629,cns13
-8898851.534,4474336.332,cns13
-8898616.125,4473890.806,cns14
-8898553.665,4474296.087,cns14
-8898642.747,4474257.41,cns15
-8898718.216,4474199.88,cns16
-8898605.605,4474180.186,cns16
-8898600.396,4474314.957,cns16
-8898563.728,4473984.741,cns16
-8898547.76,4474095.732,cns16
-8898763.942,4474103.911,cns16
-8898735.028,4473970.675,cns16
-8898543.381,4474252.613,cns16
-8898489.813,4474151.388,cns16
-8898709.417,4473899.993,cns16
-8898766.366,4474247.784,cns16
-8898778.078,4474318.269,cns17
-8898724.589,4474271.727,cns18
-8898678.801,4473856.498,cns18
-8898557.45,4474174.422,cns18
-8898586.994,4474053.005,cns18
-8898733.988,4474371.796,cns19
-8898422.784,4474176.135,cns19
-8898843.482,4474265.335,cns20
-8898260.353,4475073.392,cns04
-8898159.445,4475200.817,cns05
-8898306.911,4475104.629,cns07
-8898206.325,4475057.808,cns13
-8898283.105,4475178.32,cns16
-8898210.307,4475003.736,cns16
-8898065.193,4475190.847,cns05
-8898169.643,4475253.205,cns06
-8897989.227,4475389.062,cns07
-8898092.265,4475035.344,cns07
-8898243.985,4475118.53,cns09
-8898209.603,4475193.972,cns12
-8898123.329,4475286.794,cns14
-8898168.999,4475132.398,cns14
-8898249.705,4475253.108,cns14
-8898134.763,4474972.172,cns15
-8898349.144,4475205.6,cns16
-8898117.944,4475142.654,cns16
-8898116.86,4475085.325,cns16
-8898195.277,4475304.972,cns16
-8898163.683,4475037.509,cns16
-8898044.309,4475110.311,cns19
-8898204.297,4474849.951,cns04
-8898264.831,4474811.991,cns05
-8898245.797,4474743.122,cns06
-8898313.248,4474759.445,cns08
-8898301.96,4474700.198,cns13
-8898276.318,4474910.913,cns14
-8898321.476,4474855.541,cns15
-8898223.478,4474675.245,cns16
-8898360.429,4474800.59,cns19
-8898331.337,4474761.207,cns05
-8898453.586,4474759.256,cns12
-8898391.871,4474723.247,cns14
-8898417.861,4474656.69,cns16
-8898464.731,4475066.493,cns05
-8898360.723,4474988.118,cns06
-8898292.585,4475009.623,cns07
-8898377.487,4474927.983,cns07
-8898363.571,4475059.981,cns10
-8898430.43,4475003.813,cns15
-8898189.333,4475525.132,cns03
-8898311.581,4475523.182,cns04
-8898249.867,4475487.173,cns07
-8898230.832,4475418.303,cns18
-8898275.856,4475420.616,cns18
-8898775.459,4475127.915,cns05
-8898765.519,4474853.516,cns06
-8898824.188,4474894.298,cns07
-8898606.006,4474884.77,cns08
-8898579.04,4474831.024,cns12
-8898672.593,4474858.86,cns16
-8898840.486,4475050.618,cns18
-8898717.765,4474906.666,cns18
-8898713.235,4474800.092,cns19
-8898792.705,4474998.16,cns20
-8898496.834,4475079.965,cns05
-8898471.94,4475012.991,cns06
-8898670.422,4474913.473,cns07
-8898716.874,4474999.163,cns10
-8898755.591,4475059.216,cns11
-8898543.976,4474982.036,cns12
-8898593.936,4474930.955,cns14
-8898555.152,4475052.608,cns14
-8898488.72,4474936.737,cns14
-8898601.992,4474999.437,cns15
-8898703.071,4475190.93,cns16
-8898620.065,4475286.537,cns16
-8898771.915,4474953.283,cns16
-8898712.865,4475093.456,cns16
-8898655.587,4474983.368,cns16
-8898820.041,4475103.061,cns18
-8898425.512,4474945.868,cns19
-8898529.212,4474882.234,cns20
-8898518.695,4475019.66,cns07
-8898563.365,4474970.125,cns08
-8898531.874,4474904.619,cns08
-8898614.055,4474985.841,cns13
-8898334.525,4474852.47,cns14
-8898401.438,4474760.269,cns14
-8898389.687,4474857.581,cns16
-8898447.093,4474894.807,cns16
-8898475.19,4474948.12,cns16
-8898459.284,4474740.56,cns18
-8898201.252,4475428.522,cns04
-8898266.913,4475497.166,cns04
-8898162.815,4475372.055,cns05
-8898214.632,4475336.881,cns07
-8898261.786,4475390.563,cns07
-8898407.296,4475524.542,cns10
-8898279.469,4475213.566,cns14
-8898251.934,4475288.702,cns14
-8898140.837,4475318.694,cns15
-8898311.81,4475441.582,cns15
-8898357.139,4475374.463,cns16
-8898302.585,4475282.206,cns16
-8898313.024,4475340.763,cns18
-8898335.85,4475525.473,cns18
-8898360.944,4475433.899,cns18
-8898204.048,4475235.671,cns19
-8898453.822,4475427.676,cns07
-8898571.002,4475433.266,cns08
-8898604.383,4475354.854,cns10
-8898540.346,4475323.159,cns10
-8898514.357,4475389.716,cns10
-8898495.322,4475320.847,cns14
-8898534.524,4475483.856,cns15
-8898627.323,4475422.523,cns18
-8898382.854,4475300.522,cns04
-8898306.524,4475079.016,cns05
-8898384.119,4475203.365,cns05
-8898273.404,4475192.791,cns10
-8898290.093,4475139.404,cns13
-8898204.398,4475174.257,cns15
-8898315.107,4475184.854,cns15
-8898443.714,4475263.086,cns16
-8898262.761,4475333.199,cns18
-8898248.259,4475117.851,cns18
-8898376.225,4475130.21,cns18
-8898503.561,4474900.198,cns04
-8898799.063,4474892.734,cns05
-8898724.364,4475024.434,cns05
-8898856.958,4474934.608,cns05
-8898720.865,4474742.449,cns06
-8898849.436,4474877.109,cns07
-8898630.054,4474836.889,cns07
-8898682.657,4474966.418,cns07
-8898738.231,4474556.617,cns07
-8898579.956,4474785.943,cns08
-8898696.024,4474809.443,cns10
-8898757.216,4474834.819,cns11
-8898620.759,4474695.93,cns12
-8898614.148,4474986.713,cns12
-8898781.627,4474762.267,cns12
-8898461.451,4474784.282,cns13
-8898641.844,4474637.112,cns13
-8898599.803,4474573.1,cns13
-8898512.96,4474833.802,cns13
-8898570.428,4474876.26,cns14
-8898808.276,4474828.563,cns14
-8898519.076,4474758.537,cns14
-8898691.791,4474688.206,cns15
-8898847.043,4474743.928,cns16
-8898562.179,4474716.738,cns16
-8898573.692,4474933.83,cns16
-8898569.631,4474645.676,cns16
-8898740.642,4474628.027,cns16
-8898533.689,4474583.923,cns16
-8898707.817,4474877.938,cns18
-8898642.642,4474907.222,cns18
-8898773.976,4474691.227,cns19
-8898551.405,4475001.717,cns19
-8898636.169,4474765.699,cns19
-8898434.38,4474855.562,cns20
-8898746.738,4474933.258,cns20
-8898500.578,4474672.004,cns04
-8898649.382,4474784.669,cns05
-8898503.557,4474749.066,cns05
-8898627.782,4474921.426,cns07
-8898613.795,4474705.774,cns07
-8898482.034,4474798.628,cns08
-8898439.957,4474806.805,cns08
-8898683.345,4474966.349,cns08
-8898567.068,4475039.371,cns10
-8898363.086,4474688.074,cns10
-8898523.548,4474792.143,cns13
-8898493.859,4474841.165,cns14
-8898584.642,4474773.719,cns14
-8898354.669,4474743.137,cns15
-8898698.676,4474889.147,cns15
-8898586.077,4475102.911,cns16
-8898451.589,4474683.569,cns16
-8898581.383,4474853.101,cns16
-8898653.798,4475045.22,cns16
-8898676.011,4474670.64,cns16
-8898625.758,4474828.529,cns18
-8898591.606,4474645.216,cns18
-8898542.832,4474697.431,cns18
-8898293.435,4475616.113,cns01
-8898415.684,4475614.163,cns13
-8898353.969,4475578.154,cns15
-8898379.959,4475511.597,cns16
-8898128.128,4475429.97,cns04
-8898133.032,4475170.774,cns06
-8898186.03,4475244.081,cns07
-8898331.765,4475314.658,cns10
-8898186.552,4475315.53,cns14
-8898255.935,4475262.074,cns16
-8898129.489,4475358.532,cns16
-8898273.739,4475395.902,cns16
-8898200.18,4475385.67,cns18
-8898331.54,4475250.802,cns18
-8898332.856,4475502.418,cns04
-8898458.234,4475504.456,cns04
-8898252.766,4475394.673,cns04
-8898199.487,4475347.063,cns04
-8898416.205,4475446.673,cns15
-8898223.062,4475459.657,cns15
-8898533.815,4475397.586,cns16
-8898593.195,4475357.844,cns19
-8898344.621,4475431.942,cns20
-8898309.893,4475351.756,cns20
-8898379.798,4475369.75,cns20
-8898531.244,4475442.323,cns04
-8898305.254,4475453.375,cns04
-8898446.525,4475471.176,cns05
-8898491.468,4475382.967,cns07
-8898180.261,4475269.13,cns07
-8898205.498,4475335.097,cns07
-8898274.892,4475318.075,cns10
-8898256.754,4475257.183,cns13
-8898271.842,4475535.851,cns13
-8898128.525,4475432.821,cns14
-8898409.106,4475558.634,cns15
-8898395.482,4475488.494,cns15
-8898236.554,4475473.011,cns15
-8898132.514,4475358.971,cns16
-8898269.321,4475155.753,cns18
-8898194.917,4475406.413,cns18
-8898147.307,4475205.732,cns19
-8898597.77,4475218.653,cns04
-8898766.792,4475223.256,cns05
-8898498.381,4475254.29,cns05
-8898533.411,4475187.617,cns06
-8898616.18,4475089.768,cns07
-8898589.717,4475156.036,cns07
-8898399.302,4475165.224,cns08
-8898546.681,4475098.535,cns12
-8898659.581,4475141.06,cns14
-8898656.181,4475212.431,cns15
-8898448.911,4475202.733,cns16
-8898661.583,4475038.862,cns18
-8898483.905,4475136.095,cns19
-8898583.834,4475336.905,cns04
-8898329.314,4475362.834,cns07
-8898637.926,4475339.53,cns07
-8898338.003,4475268.379,cns11
-8898377.441,4475310.021,cns12
-8898389.688,4475241.526,cns12
-8898369.43,4475421.961,cns12
-8898220.308,4475192.423,cns14
-8898503.257,4475340.405,cns15
-8898457.29,4475304.814,cns15
-8898289.844,4475208.857,cns15
-8898414.198,4475361.809,cns15
-8898336.441,4475131.255,cns15
-8898265.421,4475394.817,cns16
-8898433.969,4475425.384,cns16
-8898338.115,4475516.822,cns18
-8898387.364,4475086.031,cns18
-8898340.663,4475218.469,cns18
-8898544.103,4475277.518,cns18
-8898910.351,4471464.217,cns05
-8898970.885,4471426.258,cns07
-8898951.851,4471357.389,cns07
-8899071.753,4471325.192,cns09
-8899019.302,4471373.712,cns10
-8899024.937,4471472.988,cns16
-8899123.264,4471458.232,cns16
-8898994.992,4471300.431,cns19
-8899066.484,4471414.857,cns19
-8898021.495,4482505.684,cns04
-8898046.583,4482403.644,cns04
-8898176.899,4482368.649,cns05
-8897999.525,4482386.952,cns07
-8898078.135,4482549.241,cns07
-8897915.13,4482304.48,cns07
-8898145.807,4482572.17,cns10
-8898120.283,4482281.284,cns13
-8898005.611,4482309.345,cns15
-8898164.922,4482298.209,cns16
-8897999.334,4482249.743,cns16
-8898165.025,4482476.859,cns16
-8898058.656,4482253.731,cns16
-8898183.315,4482247.635,cns16
-8897938.125,4482236.83,cns17
-8898097.358,4482453.914,cns18
-8898005.208,4482392.71,cns02
-8898359.736,4482310.285,cns04
-8898360.738,4482216.503,cns05
-8898176.825,4482078.226,cns05
-8898370.234,4482380.961,cns05
-8898045.647,4482270.419,cns05
-8898435.603,4482475.661,cns05
-8898426.275,4482200.11,cns05
-8898107.277,4482240.188,cns05
-8898531.473,4482520.257,cns06
-8898309.24,4482036.691,cns06
-8898418.086,4482079.917,cns06
-8898254.979,4481994.231,cns07
-8898109.11,4482424.131,cns07
-8898230.108,4482389.001,cns07
-8898218.255,4482318.539,cns07
-8898296.04,4482277.909,cns07
-8898057.914,4482440.953,cns08
-8898102.508,4482313.687,cns08
-8898166.435,4482217.719,cns09
-8898487.401,4482393.353,cns10
-8898148.441,4482333.747,cns10
-8898182.327,4482380.301,cns10
-8898171.377,4482146.439,cns12
-8898518.808,4482304.028,cns12
-8898231.04,4482248.241,cns12
-8898465.044,4482272.743,cns13
-8898318.156,4482420.683,cns14
-8898443.331,4482416.114,cns14
-8898407.676,4482257.303,cns14
-8898195.707,4482019.539,cns14
-8898087.177,4482171.622,cns15
-8898244.271,4482101.813,cns15
-8898358.123,4482557.692,cns15
-8898375.362,4482444.837,cns15
-8898233.196,4482460.385,cns15
-8898155.663,4482284.08,cns15
-8898294.639,4482358.325,cns15
-8898211.233,4482518.639,cns16
-8898478.127,4482533.081,cns16
-8898071.558,4482542.03,cns16
-8898263.02,4482043.504,cns16
-8898138.182,4482516.21,cns16
-8898114.042,4482103.8,cns18
-8898233.363,4482183.643,cns18
-8898292.405,4482154.618,cns18
-8898363.116,4482164.877,cns18
-8898348.756,4482097.199,cns18
-8898341.615,4482488.174,cns18
-8898160.725,4482448.408,cns18
-8898419.665,4482521.389,cns18
-8898433.308,4482151.521,cns19
-8898089.985,4482377.719,cns19
-8898427.334,4482333.433,cns19
-8898309.067,4482224.1,cns20
-8898340.177,4480120.772,cns04
-8898450.763,4480205.87,cns05
-8898420.138,4479911.182,cns05
-8898660.873,4480149.238,cns05
-8898432.863,4479977.964,cns05
-8898544.966,4480154.232,cns05
-8898579.142,4479995.705,cns05
-8898487.869,4479933.939,cns06
-8898386.07,4480175.536,cns06
-8898707.085,4480203.733,cns07
-8898350.524,4480062.49,cns07
-8898508.441,4480200.867,cns07
-8898450.639,4480047.169,cns07
-8898648.302,4480003.827,cns08
-8898666.644,4480070.823,cns08
-8898418.89,4479857.565,cns09
-8898606.654,4480190.286,cns12
-8898555.97,4480052.787,cns12
-8898604.81,4480104.94,cns13
-8898295.201,4479956.272,cns14
-8898501.121,4480006.996,cns14
-8898316.128,4479999.863,cns14
-8898414.37,4480094.57,cns15
-8898389.759,4480019.764,cns15
-8898512.182,4479866.751,cns15
-8898537.792,4479937.434,cns16
-8898500.737,4480098.115,cns18
-8898269.655,4480109.285,cns18
-8898453.793,4480151.981,cns18
-8898481.566,4479823.257,cns18
-8898366.493,4479951.5,cns18
-8898551.118,4480258.172,cns19
-8898646.93,4479932.388,cns20
-8898369.928,4479935.874,cns04
-8898691.142,4479735.212,cns05
-8898654.595,4479916.768,cns05
-8898523.609,4480024.048,cns05
-8898552.503,4479912.035,cns05
-8898612.006,4479951.592,cns05
-8898570.195,4479969.871,cns05
-8898401.064,4479749.407,cns05
-8898359.027,4479856.535,cns05
-8898358.969,4479731.248,cns05
-8898463.7,4479931.911,cns05
-8898696.906,4480039.219,cns05
-8898462.354,4479635.307,cns05
-8898746.176,4479689.642,cns06
-8898203.216,4479900.116,cns06
-8898498.142,4480066.996,cns07
-8898375.714,4479681.063,cns07
-8898498.336,4479884.804,cns07
-8898543.578,4479829.5,cns07
-8898233.133,4479839.248,cns08
-8898615.163,4479744.354,cns08
-8898663.671,4479670.599,cns08
-8898565.375,4480118.055,cns09
-8898291.634,4479880.273,cns09
-8898556.362,4479759.202,cns09
-8898592.487,4479676.768,cns12
-8898533.802,4479636.008,cns12
-8898614.64,4479609.398,cns12
-8898311.378,4479940.061,cns13
-8898447.061,4479684.931,cns14
-8898474.449,4479556.517,cns14
-8898461.001,4479823.883,cns15
-8898509.608,4479955.361,cns16
-8898414.411,4479884.491,cns16
-8898446.001,4480013.101,cns16
-8898393.365,4479793.876,cns16
-8898434.125,4480098.731,cns16
-8898414.166,4479964.201,cns16
-8898305.333,4479693.383,cns17
-8898660.018,4479817.906,cns18
-8898338.998,4479577.221,cns18
-8898529.294,4479710.114,cns18
-8898535.648,4479581.989,cns18
-8898684.965,4479616.453,cns18
-8898571.433,4480065.276,cns18
-8898609.548,4479802.055,cns18
-8898520.341,4479501.752,cns18
-8898627.74,4480021.289,cns18
-8898606.847,4479862.702,cns19
-8898409.789,4479586.91,cns19
-8898472.407,4479753.348,cns19
-8898689.087,4479963.48,cns20
-8898495.334,4480033.118,cns04
-8898775.388,4480174.784,cns04
-8898602.655,4479694.951,cns05
-8898744.238,4479966.223,cns05
-8898700.231,4479867.398,cns05
-8898633.271,4479738.445,cns07
-8898701.932,4480156.722,cns07
-8898574.882,4480023.674,cns07
-8898487.581,4479823.194,cns08
-8898416.29,4479827.966,cns08
-8898637.659,4480059.114,cns08
-8898768.019,4479804.082,cns12
-8898622.21,4479878.689,cns13
-8898684.11,4480004.823,cns13
-8898753.808,4480020.553,cns14
-8898608.958,4479805.632,cns14
-8898539.979,4479729.258,cns14
-8898658.881,4479809.127,cns14
-8898677.059,4479924.48,cns15
-8898535.459,4479966.263,cns15
-8898621.826,4479969.808,cns16
-8898600.671,4480112.542,cns16
-8898541.227,4479782.876,cns16
-8898690.22,4480086.237,cns16
-8898471.613,4479934.184,cns16
-8898437.217,4479871.556,cns16
-8898626.431,4480179.188,cns16
-8898546.668,4480065.755,cns17
-8898422.591,4479986.165,cns18
-8898769.391,4479875.52,cns18
-8898571.728,4479918.862,cns19
-8898767.335,4480103.788,cns19
-8898510.848,4479891.457,cns20
-8898553.951,4479849.657,cns20
-8898271.909,4480839.563,cns01
-8898433.099,4480814.546,cns04
-8898636.53,4480690.771,cns04
-8898576.485,4480681.826,cns04
-8898318.512,4480746.601,cns04
-8898807.609,4480772.994,cns04
-8898462.408,4480466.392,cns04
-8898522.369,4480826.266,cns04
-8898554.703,4480749.877,cns05
-8898447.159,4480871.019,cns05
-8898380.744,4480550.653,cns05
-8898303.818,4480676.677,cns05
-8898368.349,4480645.103,cns05
-8898500.064,4480630.496,cns05
-8898356.687,4480824.572,cns05
-8898571.785,4480610.53,cns05
-8898377.855,4480715.92,cns06
-8898407.557,4480997.673,cns07
-8898334.233,4480582.323,cns07
-8898624.056,4480561.816,cns07
-8898289.838,4480908.728,cns07
-8898585.107,4480792.073,cns07
-8898572.616,4480390.975,cns07
-8898699.949,4480987.87,cns07
-8898476.391,4480922.432,cns08
-8898645.164,4480637.578,cns08
-8898575.941,4480483.544,cns09
-8898513.648,4480568.992,cns10
-8898634.725,4480954.937,cns12
-8898465.915,4481038.9,cns12
-8898641.161,4480747.764,cns12
-8898666.014,4480820.193,cns12
-8898692.976,4480646.963,cns12
-8898371.589,4480781.204,cns12
-8898340.04,4480896.402,cns12
-8898504.324,4480498.152,cns14
-8898425.764,4480725.374,cns14
-8898642.063,4480891.69,cns14
-8898491.071,4480868.165,cns14
-8898600.087,4480847.743,cns15
-8898722.581,4480863.845,cns15
-8898533.016,4480878.855,cns15
-8898695.657,4480758.922,cns16
-8898335.552,4480980.342,cns16
-8898757.101,4480722.455,cns16
-8898497.741,4480695.094,cns16
-8898402.052,4480926.434,cns16
-8898756.262,4480796.767,cns18
-8898438.078,4480593.292,cns18
-8898386.502,4480868.713,cns18
-8898623.438,4480506.228,cns18
-8898594.671,4480895.768,cns18
-8898433.137,4480664.572,cns18
-8898443.527,4480525.079,cns18
-8898484.957,4480765.392,cns19
-8898666.06,4480594.497,cns19
-8898706.629,4480916.731,cns19
-8898521.681,4480441.084,cns19
-8898191.741,4480489.223,cns04
-8898183.989,4480279.299,cns04
-8898421.962,4480397.598,cns04
-8898394.525,4480463.886,cns04
-8898271.29,4480479.78,cns05
-8898373.467,4480380.586,cns05
-8898236.386,4480185.363,cns06
-8898474.755,4480445.746,cns07
-8898112.697,4480284.071,cns07
-8898268.136,4480374.968,cns07
-8898330.822,4480496.247,cns08
-8898365.334,4480280.905,cns08
-8898207.256,4480347.562,cns08
-8898305.365,4480261.738,cns10
-8898237.635,4480238.981,cns10
-8898318.234,4480425.914,cns10
-8898231.866,4480422.369,cns10
-8898133.625,4480327.662,cns10
-8898250.359,4480305.763,cns11
-8898329.678,4480194.55,cns13
-8898243.076,4480521.86,cns14
-8898118.998,4480442.271,cns15
-8898410.501,4480319.481,cns16
-8898465.798,4480331.625,cns17
-8898333.808,4480327.284,cns18
-8898397.638,4480619.719,cns18
-8898352.499,4480564.331,cns18
-8898168.021,4480390.289,cns19
-8898412.568,4480532.985,cns20
-8898203.015,4480874.134,cns04
-8898133.834,4480829.498,cns04
-8898465.824,4480761.765,cns04
-8898177.015,4480773.707,cns04
-8898230.492,4480821.094,cns04
-8898510.61,4480639.929,cns05
-8898321.647,4480542.351,cns05
-8898320.212,4480669.866,cns06
-8898269.084,4480619.612,cns06
-8898342.096,4480881.158,cns06
-8898264.584,4480933.843,cns06
-8898423.842,4480917.896,cns12
